	TCGA-BH-A0B5	TCGA-BH-A0C3
KITLG	0	0
CNN2	0.597486952	1.976925846
DIXDC1	0.018319367	0.067115103
PLAGL2	4.335769904	6.378498398
PLAGL1	3.199891037	3.222336823
FAM24A	4.916551603	3.765631036
FAM24B	0	0.178938543
C1orf112	3.900314466	8.026677421
METRNL	0.01724792	0.315948682
IGFL3	13.88504538	9.615309248
IGFL2	1.690517892	6.386846142
IGFL1	3.806253392	9.23314535
MTDH	0	0
IGFL4	0.198563568	1.584247161
MADD	0.550948733	1.173451395
C1orf115	9.421944627	3.774994526
EXO1	0	0
EXO5	0	0.094116068
LRRTM4	0	0.321655023
LRRTM1	26.80471459	19.86371817
LRRTM3	0.004182717	0.045971593
LRRTM2	3.448888871	10.65136692
SLC46A2	46.85599086	32.95880537
SLC46A3	0.026344046	0.422825149
SLC46A1	0.79112469	2.695305205
OR51G2	0.02879967	0.00703406
OR51G1	0.012355766	0.007544461
RAPGEF4	0.006701342	0
DIAPH2-AS1	0.260742144	0.399585375
AGMAT	0.0747272	0.174909684
RFK	6.482297677	10.93959295
EXOG	1.254321514	2.706717513
EPAS1	0	0
SERPINA12	0	0
SERPINA10	2.054395287	2.068456597
SERPINA11	0.013495558	0.016480842
ADHFE1	0.193199704	0.380542634
PWAR5	4.115180859	3.523724677
PWAR1	0.865092891	1.398893084
H1FX	138.4887214	31.26109275
LOC101927950	0	0.342755888
SDR9C7	0	0.184290567
SOX21	0	7.360767081
H1F0	9.331753438	4.708580863
ATP2A1-AS1	0.166585259	1.34625932
RCL1	0.006454276	0.04729196
LOC81691	24.4616788	39.4178535
FIGNL1	0	0
FAM183BP	0.008827547	0.053901223
CHAMP1	0.005608575	0.034246097
KNG1	35.28904367	95.14377597
ITGA11	0.106899631	0.424275664
COBL	5.090039265	3.593261411
PNPT1	1.609568314	1.341241662
ALKBH7	0.965664251	3.284580346
ALOX15	0	0.059646181
ALOX12	4.478821605	11.17633007
SEMA6D	0	0.010174937
SEMA6B	2.866868735	4.924916642
SEMA6C	0.133977658	9.832813036
SEMA6A	5.013476111	6.267019816
BRWD1-AS1	8.438164651	17.62788561
INPPL1	0.041194357	2.196728192
ALKBH4	0.232279904	1.069185154
ADCK5	1.736438399	5.28136273
ADCK2	1.829275118	1.16439836
ADCK1	1.354486787	3.734021374
SCN2B	1.955399257	9.055080758
SCN2A	0	0.082606939
ASF1A	10.03574609	17.20585082
ASF1B	2.372136112	4.575728908
ALKBH5	0.96597579	1.998473353
LOC105376671	7.69136059	11.23469501
LMAN1	1.799229164	1.87873691
LMAN2	0.205923076	1.92688083
HID1-AS1	0.02757854	1.416050916
SH3BGR	6.703938357	9.396394409
ACTG1	0.148773293	1.560819399
ACTG2	25.01690978	30.15114446
ZDBF2	0.998504282	0.325972434
SLC9A7P1	14.13699049	26.44453581
PRPF39	27.783348	46.17530481
PRPF31	0.879397029	0.677039043
SPOPL	7.024306851	8.55266389
SNORA28	335.9519109	901.8003703
ZNF205	2.318082463	73.39749761
ZNF202	1.256696146	1.646932581
ZNF200	0.117642867	0.764303388
IDH2	4.378495761	8.981176529
IDH1	9.588523009	10.86959601
ZNF208	4.369704236	8.236853558
PASK	0.123655724	0.151008982
KRTAP27-1	2.962324131	4.099407778
XAF1	1.429087767	4.068197048
HRAT92	0.758459158	1.570791482
DUX4	27.57338094	30.50832207
SNORD118	62.61290974	23.51287576
GLYR1	0.188319727	0.51814091
SNORD117	0.297440271	1.595387425
SNORD112	0	0
SNORD110	1.549818413	1.725816936
SNORD111	0.084435768	0.363610332
PTOV1-AS1	0	0
NPPB	0	0
NPPC	14.60362802	19.83413255
NPPA	0.410016349	1.752498974
FRZB	0	0
ZNF816	0	0
BRE	0	0
DNER	1.83497681	3.644263867
LINC01338	0	0.027416616
OR5C1	0.101834126	0.408612539
LINC01331	0.027822538	0.288804678
PALB2	1.537366805	18.68413788
LINC01333	1.374483811	3.960632554
SNORD11B	7.262076132	10.39985325
LINC01335	0.261326812	1.943813711
LINC01336	0.024652882	0
LINC01337	0	0
DUXA	0	0
ALKBH3-AS1	1.834751905	4.389026592
MIR4488	0	0
ADAMTS19-AS1	0	0.422825149
LHFP	0	0
NSMAF	0.039295388	0.335914053
MIR4417	0.035410503	0.129730444
SIK1	0	0
SIK3	0.100132527	0.203803896
SIK2	0	0
CST9L	0	0.048415093
DUS3L	62.81126266	45.71581154
NCS1	6.987902325	8.549092435
RAB9A	0	0
RAB9B	0.277428173	0.073990074
LIPA	3.079027538	8.185848427
CUTA	70.08893812	14.55781464
BPGM	0	0.019840596
CUTC	1.651323397	4.310099854
ADGRE5	0.765922014	4.209064873
ADGRE1	13.85706748	12.93621437
LIPC	0.694227255	1.208233017
ADGRE3	24.3895428	21.84438727
ADGRE2	26.06182813	57.55808769
ATP11C	8.057249208	7.171707387
ATP11B	11.95722098	8.723402582
ATP11A	7.471866131	6.653486045
SHANK2-AS3	0.067248433	0.246372356
SHANK2-AS1	0.117215322	0.278947147
LIPG	0.071395163	0.013413558
LOC100506937	0.106617566	1.059269685
OGDHL	3.887267196	4.49797592
PI16	7.195617504	9.186653418
PI15	1.49759121	3.823992103
CEP68	0	0
CEP63	0	0.025346978
OR5B12	0	0
COQ10B	0	0
DFFA	0.008165944	0.059833748
C17orf51	39.51945749	3.492115084
MCIDAS	0.039191054	51.0802442
C17orf53	8.087540397	10.4679013
CDKN2C	3.78734161	3.3950151
A4GALT	0	0.018052307
LOC728730	11.05869225	7.136921927
CTRL	7.451499183	10.93011312
CTRC	1.337514521	1.112088064
TRMT61A	0	0.263886571
TRMT61B	1.985816289	0.956105454
ZFYVE9	84.36450931	7.500749936
LOC105377267	5.124716751	3.736895051
ZFYVE1	1.886038713	0.764924002
LDOC1	0.005738719	0.007008152
RXFP1	0.008938968	0.02729078
CCDC88A	3.46933004	4.796557826
CCDC88B	4.274061479	5.617445989
CCDC88C	8.982527227	9.436592612
RXFP4	0	0.06918957
LINC01903	7.755073652	7.968014829
MPEG1	17.06986241	30.50403304
MKNK1	0	0
QTRT2	3.197151632	3.057534546
QTRT1	0.293621119	1.288116948
LOC102725532	0	0.005732791
FBXL8	0.025130034	0.030688922
LOC102723566	0	0
MIR3913-1	11.57848511	8.626889528
ROBO1	3.519637248	4.701375545
ROBO3	1.433479062	3.598003676
FBXL2	4.001903016	9.607869428
SIGLECL1	0	0
ROBO4	0.592362279	2.164108272
FBXL7	0.859811766	2.777436228
FBXL6	0	0
NIPSNAP3A	7.070378483	3.84041877
CTR9	1.27510066	3.47720426
NIPSNAP3B	0.084153869	0.035398253
NMRAL2P	0	0
TRAF3	14.77866125	5.262017801
RNH1	6.040941336	4.374593943
RPS2P32	1.384944114	4.036570759
TRAF4	16.25568108	8.795908087
SOX21-AS1	9.711976622	14.79545931
MRPL41	12.76924196	3.669143858
MIAT	0.011857398	0.13032282
LOC101928847	3.786262559	4.287609738
LOC101928844	18.44573146	15.26505441
TRH	2.096047706	0.533271629
MRPL45	0.627157297	16.170578
TRO	0	0.046308809
SLC26A1	19.08687836	9.619104625
SLC26A2	0.060941152	0.479606102
SLC26A3	0.007888922	0.028901972
SLC26A4	0	0.048048312
SLC26A5	0.015753914	2.808858676
MIA3	0	0.053465772
MIA2	3.220056929	3.521549245
SLC26A8	0.195982658	1.382824388
SLC26A9	2.807987869	8.273242725
TRIP4	0.023034626	0.489461993
LOC100506489	0.32773031	1.118664124
HTT	0.050751209	0.647947926
MFSD13A	11.74482581	11.27859376
POM121C	0	0.012943627
DIABLO	0.025812825	0.185984223
IFNB1	0	0.020284789
MAFA-AS1	7.584059991	9.553016053
LOC100506159	0	0
KIAA1586	4.936842929	8.487057981
LRRC8E	0.57002273	1.08464364
LRRC8D	3.774750724	6.424125686
LRRC8A	0.752005854	1.492324056
ELL	0	0
LRRC8B	0	0.045628613
LOC644090	0	0
ARFGAP2	2.174972543	2.319486305
TOR4A	0.028793017	0.417550823
OR52H1	3.198330337	8.317507497
MAGEB18	10.28678495	15.27263842
MAGEB10	2.392885029	4.207663537
MAGEB16	2.224356022	4.13149265
C21orf62	0.006519088	0.015922286
GPR52	14.377454	20.45143374
GPR50	0.89772625	0.619253323
GPR55	0	0.019758185
FAM83C	0	0
FAM83B	0	0
FAM83A	0	0
B4GALT4-AS1	0.041578562	0.073855921
FAM83G	0	0.034976345
FAM86B3P	0.543045744	0.009752502
FAM83E	0.094313688	0.313279651
FAM83D	0	0
CCM2L	0	1.964594908
BMF	0.007399377	0.09638566
NPM1	0	0.06995269
NPM3	0.385756875	2.295045091
NPM2	0.166363923	2.082435566
PEMT	0	1.421956463
CCSAP	0.138494411	0.553516559
TMEM27	4.697674757	2.103501999
TMEM26	0.881004471	5.735735319
TMEM25	69.14816481	170.8018096
DGCR11	3.05568219	16.99729762
DGCR14	0.075524097	1.245110413
MIR30E	21.10630673	13.0092482
MIR30D	0.80104743	3.672968585
RALB	0.217220322	1.905124722
MIR30A	0.096998221	3.655567365
PPP3R2	1.175098404	9.422370528
PPP3R1	0.605209318	0.489858405
MIR30B	1.985536445	2.358185241
SCG5	0	0
SCG3	0	0
SCG2	0	0
ACOD1	0.009200249	0
AP5S1	30.25318375	16.44718166
LOC101927204	0	0
C10orf113	0.049665004	4.002975799
BYSL	0.01410011	0.528053128
SQRDL	0.005730276	1.021684896
VCY1B	0	0
RAI1-AS1	2.264724186	2.481498417
GIP	0.547825247	4.316173547
SCCPDH	0	0
SERP2	4.227837624	6.525764482
SERP1	7.255483613	10.56104397
MS4A4A	0	0
LOC101928471	0	0
LRP4	0	0
LOC101928475	25.35974874	18.66224865
MIR3139	0.606407159	2.369751745
CXorf65	20.07018259	36.34258307
CXorf67	7.970469338	2.867725594
CXorf66	0	0
SCGN	0.505640728	3.036550508
COLEC12	0	0
MIR300	0	0
COLEC10	0.027625215	0.253020369
COLEC11	0	0.059182369
MIR3134	0	0
LARGE-AS1	0.273344233	0.038516461
BNIPL	7.259635527	9.461720814
MAGI2-AS2	0	0
MAGI2-AS3	0.009329713	0.045573968
PAICS	0.880546271	0.109587512
OR1I1	0	0.257123402
GABRG3-AS1	0	0
VWA5B2	0.03232494	7.66480237
VWA5B1	0	0
VTA1	5.444170635	2.906854704
PUS7L	7.683565662	18.37660986
BNIP1	0	0
BNIP2	0	0
BNIP3	0.013595656	0.049809245
NAB1	0.004886505	0.01491856
NAB2	5.003306089	6.508316606
IYD	1.031160303	2.599846024
AKAP14	3.639735299	2.908655792
AKAP12	13.150365	12.04088659
AKAP10	21.15454273	6.151333898
AKAP11	16.22463304	17.25562672
OSTF1	3.11094797	10.25947999
ZSCAN5A	0	0.053250996
ZSCAN5B	0.039950311	0.032525011
LOC101929439	92.67091869	7.229047528
SKIDA1	6.443718165	7.29216393
METTL18	7.543722177	11.26283442
TVP23C-CDRT4	26.61344939	21.68140938
MIR374A	0.281028746	0.698221652
LNP1	0.007567082	0.027722873
LNPK	0.013237571	0.08891183
MIR4291	0.242344306	0.327558595
METTL13	3.416283246	6.113279963
TP73	0.010061751	0.135162059
AKR7L	0	0
MIR4298	1.399415517	1.895098935
TBP	7.090019615	5.118678057
METTL15	0	0
GLS2	7.902269637	9.709952508
NLGN1-AS1	0.00691141	1.311051809
ALG1L2	0.050659535	0.439933681
EGFR	0	0
WDR86	5.160411856	9.737634143
ALOX5AP	1.161675709	2.605461027
WDR81	0.018812631	0.289473388
WDR82	0	0
WDR83	0.02078802	0.533115098
WDR88	15.48565414	26.83411316
WDR89	1.309943431	4.530941604
MAP9	6.323097615	6.434831719
IMPDH1	4.359344814	5.51120762
IMPDH2	21.87708611	32.07630152
PSMD6-AS2	1.40621709	2.596074752
JAG2	0.397767083	1.457265384
JAG1	2.335393841	5.300796434
AJUBA	1.514611598	2.124628347
LOC101926964	19.24815146	8.515966381
MIR6500	38.02727905	149.5135954
PTPN23	0.234724343	0.805709161
QRICH2	4.289115847	11.47219744
QRICH1	13.18893931	15.96816468
PTPN20	0.81564383	9.158736426
E4F1	0	0.105525901
MIR6503	1.992870163	0.442491435
MIR6504	6.283306892	13.02727042
PITPNA-AS1	0.182730394	1.05648175
MIR6507	12.60559812	20.50459767
CHRNG	0.480627243	0.515159802
CHRND	1.620851886	3.263322497
CHRNE	0	1.327474306
C9orf92	0	0.935760576
TNRC6C	8.623960117	6.529606088
TNRC6B	0	0
USP29	0	0.021828449
USP28	0	0.018225222
USP26	0.247779664	0.763678895
USP25	0.034318549	0.041909982
USP24	2.672855721	4.110672606
USP22	1.911933424	3.600293351
USP21	0	0.004886269
USP20	2.329328763	5.858852764
ADAMTS5	0	0.009180763
ADAMTS4	10.48799075	9.193731037
ADAMTS7	8.528886383	10.54390422
ADAMTS6	16.70660037	45.40184412
ADAMTS1	4.011057922	10.97952447
ADAMTS3	3.468317977	8.122975813
ARHGEF9	8.49054395	14.29556142
ARHGEF6	0.945330902	0.28722978
ARHGEF7	0.929193585	0.50952345
ARHGEF4	0.132763552	0.117711916
ARHGEF5	36.51949388	11.15281401
ARHGEF2	0.208214833	0.68769284
ARHGEF3	2.432435409	10.74721001
CDH9	26.49480532	19.99416188
PROKR1	9.866314562	7.853057339
PROKR2	1.915841665	0.859768423
CDH1	1.079235197	3.358691007
CDH3	15.00071857	10.84973499
CDH2	2.82832934	7.104155034
CDH5	0	0
CDH4	2.680027297	0.03117012
CDH7	0	0.016473707
CDH6	0.010089442	101.0005864
LRRC7	0.007495488	29.06855098
NETO1	0.056656805	0.06918957
NETO2	26.59037041	10.58726703
RFESD	0.023314765	0.688507283
ESRRG	0	0.002618653
LCE1F	0.790421695	0.508763276
LCE1D	0.039345003	0.063631549
LCE1E	0.059392457	0.006907654
LCE1B	0.077059616	1.48534219
LCE1C	0.264704352	0.469852127
LCE1A	0.202753686	1.075855963
KMT2D	0	0
PGBD1	0	0
DSCR10	0	0
ECSIT	0	0
LINC01318	0	0
JTB	0	0
SUPT6H	2.523214503	8.7237113
RNF144A-AS1	1.960142677	2.215740178
CILP2	0	0
DOPEY2	10.02550525	16.5463791
DOPEY1	0	0
ZNF501	42.55509261	56.36914959
ZNF500	11.16171061	17.33403949
ZNF503	0.224591572	0.053217021
ZNF502	0.110779647	0.453858188
ZNF507	2.179216464	4.393307822
ZNF506	2.266131178	6.112548936
MYO3A	1.502274737	2.223887262
TREM1	1.219457752	3.040220737
TREM2	3.309776435	2.245508524
RPL41	2.204041446	4.418154631
RACGAP1	2.122424698	4.84016101
FAM167B	2.064700823	4.104378901
FAM167A	0.028542907	0.074361042
NRSN1	0.2123485	0.052743262
NUAK2	0.369950825	8.636058872
ABRACL	87.8844419	264.3687042
FGD5	1.277840123	3.752844121
PUS1	2.97962736	2.23609454
PUS3	0	1.334507748
FGD1	0.003722968	0.009093014
MIR4330	0.11897097	0.84937563
FGD3	3.648462149	12.63718665
PUS7	7.906497226	3.788399828
LOC440084	1.073682032	2.084619456
VTN	3.860273332	7.421527994
MERTK	2.037325683	4.51310212
NPAP1	0	0
KEAP1	0.42588795	5.139586853
ZBTB8OS	2.798238701	4.983808761
SMN2	0.012729266	0
POLA2	0.070616743	0.313590964
POLA1	1.637622747	4.7365413
SMN1	0.002070239	0
FBRSL1	13.73298579	11.25135361
SLC5A1	3.424118412	3.653467943
SLC5A2	0.945539537	1.62418997
MEGF9	1.273442326	3.163435103
SLC5A4	2.186106742	4.43846286
SLC5A5	1.026298592	1.370051783
SLC5A6	1.982927313	5.302911268
SLC5A7	0.044013054	17.5472437
SLC5A8	0	0.059619482
SLC5A9	18.6408354	14.08454876
MEGF6	0.23793067	0.449902622
UCN	0	0.041680464
ZBTB3	12.48172853	23.26971371
ZBTB2	0.021103783	0.011045162
MAP3K7CL	0	0.027324746
CARD18	0.089326605	0.562212933
ZBTB6	0.94293858	3.451860663
ZBTB5	0.13718786	0.598337475
ZBTB4	1.098275574	2.619924648
NBR2	5.183455882	8.245090412
CARD11	0.54741787	0.744668709
NBR1	0	0.020241629
CARD17	1.449907987	7.270848959
CARD16	2.158456503	8.154485023
CARD14	43.20222385	36.1187122
MIR3646	2.230050755	5.092662641
LINC00499	0.132403835	1.297580047
LINC00494	18.97295167	32.72530829
LINC00492	0.03343481	0.040830755
MIR3649	1.94757766	3.426687229
CUL4A	0.022778686	1.553140625
CUL4B	0	0
MIR4495	0	0
IMMT	0.007412284	0.063363426
GLCCI1	0	0
SLC6A3	0	0
SLC6A2	11.12166091	13.87440358
SLC6A1	9.701601473	19.70908837
SLC6A7	0	0
SLC6A6	30.53973759	19.97228277
SLC6A5	7.0491845	3.512488659
SLC6A4	0.010477889	0.03838695
OR5D18	0.105524984	0.30649599
SLC6A9	0.123907877	0.201755883
SLC6A8	0.021289849	0.038998904
LOC105370400	4.132054759	6.874110345
HSFY1P1	0	0
LRPPRC	0.009923963	0.012119192
C12orf56	0	0
C12orf57	0.588916679	2.651775093
C12orf54	22.50943522	5.807116592
C12orf50	0.040364304	0.147879262
FMNL2	0	0
FMNL3	15.97811869	26.92846009
FMNL1	0.002830781	0.010370893
NEXN	11.1894052	42.09989942
GRM8	0.067121686	0.25615417
MAPRE1	0	0.006784501
MAPRE3	13.54909373	9.590911924
MAPRE2	2.559242396	3.391830021
LOC102724450	1.900276407	3.03138173
LOC102724452	8.01158637	5.039873708
GRM4	0.002412981	0.01178698
MIR125B2	45.00144369	35.54439399
SCARNA9	10.37356774	7.723068209
SCARNA8	6.728912329	10.57576011
SCARNA7	1.11290152	2.063789419
PATZ1	0	0
SCARNA5	0	0.011673087
SCARNA4	0	0.427575994
SCARNA3	0.573790585	0.916320791
SCARNA2	0	0.871471682
SCARNA1	0.283284023	0.057657975
EIF1B-AS1	4.255729156	14.73909202
MCRIP1	0.056451526	0.137877766
RNF219	0	0
GRM2	0	0
RNF215	0	0
RNF214	0.093859164	0.229242551
RNF217	0.344132993	0.325699107
HIST3H3	13.43546328	13.81841611
RNF213	3.139082383	3.607013636
RNF212	0.015369835	0.171608854
MED29	0.910727204	1.332472327
MED28	4.240564727	6.143366767
MED21	1.91907801	2.57288392
MED20	0.064784288	0
ENAH	3.904698927	7.815309441
MED22	0.588594328	0.69977858
MED27	11.26192495	19.81600107
MED26	3.497198275	9.257144853
9-Sep	5.475447862	9.661108755
8-Sep	3.930803477	7.238204165
4-Sep	5.550688334	9.820455081
7-Sep	3.138123472	5.920956825
6-Sep	4.481184857	7.224349965
1-Sep	1.055272848	1.324402602
3-Sep	9.015507423	22.81063331
2-Sep	5.382800556	9.408695791
MIR1199	2.911157021	6.217302901
LOC100128554	21.1197251	15.86117964
PRORY	2.8791092	8.165366374
TRIAP1	0.94954225	2.689155918
YARS	0.017225673	2.587437481
MIR6764	77.39839394	56.40056529
MIR6765	0.463314991	3.895954753
MIR6766	0	0.013423021
PARP8	0	0
MIR6761	13.60333023	15.1478136
MIR6762	6.788536646	7.340228116
MIR6763	12.04817996	18.06268307
PARP4	0	0
TOM1L1	0	0
PARP6	1.146545321	3.402026932
MIR6768	0	0
DNAJC5G	0	0
EPN3	0	0
PARP3	8.733348243	17.37477554
ALDH4A1	4.741400082	10.47036159
NVL	0	0.264265718
FGF22	0	0.008096652
FGF23	0.026851566	3.205346188
FGF20	12.89338981	13.20462147
FGF21	34.2401997	3.801300102
LOC100505635	2.602705071	5.593889753
GTSE1-AS1	0.022152542	0.018035196
MIR2682	0	0.00630455
MIR2681	0	0.056359987
MPST	0	0
LOC388436	0	0
YWHAEP7	0.236414446	0.652374665
ALDH7A1	0.092375225	0.275755532
C5orf15	0	0
LOC105372068	0	0
LOC105372069	7.963172562	4.424652524
LOC101929231	0	0
LOC101929237	0.005200474	0.044455915
HMGXB3	10.51483398	22.48510849
HMGXB4	24.1171549	27.9672126
BAHD1	0	0
LAX1	0	0
MYLPF	0.137207037	0.446821097
YES1	0	0
ECT2	3.890801801	13.85034225
STAM2	3.50213765	7.064685936
ZCCHC9	4.242990591	6.151959447
ZCCHC8	0.22898349	1.386279453
HK3	0.027847402	0.102022154
ZCCHC3	13.79648739	17.67284764
ZCCHC2	1.215509461	3.079495768
ZCCHC7	5.182419354	6.418431442
ZCCHC6	3.263816511	3.584983273
ZCCHC5	1.57957737	4.287125881
ZCCHC4	0.511461124	0.364349331
RENBP	4.835845781	7.942153968
CNMD	2.230152435	4.015496289
CHADL	4.047370808	8.688993268
ARID3A	3.749384634	8.107878702
ARID3C	0.023535682	0.553281398
ARID3B	1.961741861	3.165422822
C6orf136	4.165941518	1.100743157
LRRC77P	0	0.046749709
LOC101929901	1.228944733	1.610607533
L3HYPDH	2.312241993	0.686137898
C19orf43	0.033126764	0.418030534
C19orf44	0.486580896	1.093478111
C19orf45	3.920902333	6.674768115
C19orf47	0.404375099	0.053547275
C19orf48	0.19772362	1.400474162
CEMP1	5.206879999	4.827374457
NECAB3	42.35217382	54.89639644
NECAB2	1.088987101	2.892158452
NECAB1	0.005350488	0.294031912
LOC101927502	1.482955543	3.430738212
LOC101927501	2.205978627	13.39379174
SARAF	0	0
HTR6	2.87785773	4.33390909
HTR7	0.296773739	0.422825149
HTR4	1.278933644	1.330236425
LOC105375304	0.107452561	0.100939691
RAE1	0	0
MIR1289-2	70.88401045	114.9136938
MIR1289-1	0	0.038361153
DYRK3	0.049762444	0.249157586
KDELR2	0.044231714	0.008102398
KDELR3	0.370967173	0.819763045
KDELR1	3.267805795	6.977156584
CLEC12B	0	0
CLEC12A	0	0.396398577
LRRD1	1.500723176	1.828368177
ST14	47.7532375	46.00369416
ST13	15.1606149	5.740689819
ST18	46.55497944	83.9780336
NKAPL	0.02124437	0.010377492
TXLNG	0.244495903	0.216616576
AKT1S1	0.012816524	0.033911806
UBR5-AS1	0.225650377	20.75488276
LOC100130548	100.7762249	93.18109913
OR5H8	0.002164576	0.010573566
PLEC	2.813827882	0.568840424
LINC01387	14.50814354	9.799399453
NELL1	7.04481987	7.157146636
NELL2	1.905400819	2.50463305
PLEK	0.014754376	0.135135879
GOT1L1	0	0
SPOCK1	6.609682666	16.8647286
SPOCK2	0	0
SPOCK3	0.020543294	0
FNBP1	0.385634929	1.463169843
BTN3A2	4.377054439	3.134826167
BTN3A3	0.019610599	0
BTN3A1	6.041465394	2.59180722
APOOL	1.643685576	3.009467173
LINC00924	0.013905061	0.01698093
ZNF747	4.799303494	12.31574344
ZNF746	5.451668678	5.874039244
ZNF740	4.648301293	6.28520841
ZNF749	5.300276249	12.64702265
AGTRAP	4.835037025	6.36659218
OR11H2	0.214945185	0.673966262
OR11H1	2.735317404	4.490905835
OR11H7	1.592015056	2.402578497
OR11H6	3.723670494	9.027547875
OR11H4	0.407977819	1.702792696
TNFRSF13B	5.291652483	15.19044931
YTHDC1	0	0
YTHDC2	0	0
TRPS1	0.033150258	0.161933036
CSF2	0	0
GS1-24F4.2	0	0.017585149
LOC100129935	0.008777815	0.766445024
LOC100129931	8.295484367	17.33330572
SLX1B-SULT1A4	2.464722911	4.934458624
YAE1D1	2.326116959	26.17949102
FOXD3-AS1	0.019797486	0
GRHL1	0.032618188	0.14605614
GRHL2	0	0
GRHL3	0.007246801	0.061948801
GCLC	0	0
LOC101928622	2.57149997	4.125384339
LOC101928627	0	0
LOC101928626	0.403622734	17.96714438
NR3C2	0.007713179	16.3614494
NR3C1	0.031635779	0.367020815
VCPKMT	17.17495166	4.912475813
MIR4689	0	0
MIR4688	0	0
SNORD36C	0	0.010262746
SNORD36B	2.688346944	5.428506628
MIR4685	23.52891249	16.34897788
MIR4684	1.402635006	3.425809604
MIR4687	0.222580304	0.271816167
MIR4686	0	0
MIR4681	0	0.288289875
MIR4680	0	0
MIR4683	0	0.275755532
MIR4682	0	0
SSX4B	15.4975829	13.51646875
LOC390877	0	0
RAP2C-AS1	0	0
NOTO	21.07341563	100.7011051
INTS6-AS1	1.167580056	6.458837765
MYO7A	0	0
MYO7B	0	0
ACADVL	0	0
SEC23IP	1.000226536	1.485149422
NAA60	0	0.048450317
NAPSA	0.115283332	0.312426043
NAPSB	1.592617473	0.573908557
DNAJC3-AS1	0.338170303	0.123243921
LOC101929574	91.12021307	50.30359058
LOC101929577	5.47411176	8.419149042
LOC101929570	2.583415658	2.60151065
LOC101929572	0.07396553	0.398501781
SNORD42A	0.431213017	2.712484052
WIPI2	0.393397747	2.477952038
SAMD3	0.260545506	0.222725622
LOC284395	0.017675123	0.016188711
VCX2	0	0
PKDCC	0	0
CSRP1	0	0
CSRP3	10.33559092	10.45570244
CSRP2	0.027084957	0.159868701
NYAP1	0	0
NYAP2	0	0
ATP6V1D	26.31040964	2.031176609
EGFLAM	15.31183367	102.2279583
ATP6V1F	0	0
ATP6V1A	4.634657819	2.32939004
RASL10A	0.321518677	0.217543893
RASL10B	0.02904424	0
DTL	15.51464829	10.9704775
ATP6V1H	8.947152715	4.686976891
RNU5A-1	59.71584125	65.1118576
MIR654	12.54346313	20.08419459
RAP1GDS1	0.166935228	7.636335453
PDE6B	6.366610237	0.961679701
PDE6C	0.028524327	0.696680982
PDE6A	8.528017855	9.72290169
PDE6G	1.208841306	0
PDE6D	0	0
IL11RA	6.859609811	7.096586923
PDE6H	0.055141798	2.121192231
ISPD-AS1	0.108264136	0.258677017
RBM12	0.037822142	0.033358424
RBM11	0.029527393	0.240393326
RBM10	3.427736681	4.606568732
RBM17	5.668996831	8.437693158
RBM15	0	0.025471395
RBM14	0.011241429	0.027456179
RBM19	8.359879755	13.29514441
RBM18	0.052815665	1.152915185
MVP	9.030270085	15.05438012
MIR1248	12.55382042	12.42884613
MIR1249	1.528035235	2.375335716
MIR1247	6.541723895	15.65376674
MVD	4.108624589	7.724140076
MVK	7.59379019	10.02469331
ALK	14.0354986	13.02247755
SUCLA2	49.14005501	90.27106663
ALB	0.13911269	2.038621256
RELL1	0.600430722	1.038769368
RELL2	5.747356588	3.622294739
MIR3689B	2.508111752	3.057039547
MIR3689C	0.193296802	0.085089597
MIR3689A	30.17963455	13.82669578
MIR3689F	0.013841239	0.845149469
MIR3689E	4.777417002	3.7428821
RFT1	0.066019582	0.46908183
ZNF18	0	0
ZNF19	0	0
ZNF14	0	0
ZNF16	0	0
ZNF17	0	0
ZNF10	2.526740696	5.124289483
LOC105377245	3.248549191	3.114334641
ZNF12	0.192541011	1.018905482
PLEKHG4B	2.192593364	6.864994286
MYBPHL	1.422099861	3.45881791
SELPLG	1.693905928	2.715994081
HECW1-IT1	0.807009259	3.89402046
EIF2S2	0	0
RRN3	3.547334201	11.39041621
LOC642361	0.002553572	2.323234144
LILRA6	0.034836493	0.031906873
LILRA4	3.485960976	6.622113205
LILRA5	0	0
LILRA2	30.71541153	22.54457211
LILRA1	14.28723477	12.64507647
MIR5196	0.430505115	0.65996518
UPRT	0.468790709	0.176866684
ARAP3	0.057413621	0.24539829
NFE2L3	0.655094304	0.248650017
NFE2L2	0.279629771	0.309471015
NFE2L1	0.174680195	0.23933499
SNORA38B	0.255502963	2.32008052
P3H4	3.375341672	3.980543308
P3H3	5.138129229	4.706031609
P3H2	1.32008088	3.403299625
P3H1	16.68812488	24.98762975
ASNSD1	80.6768582	54.08605099
CORIN	0	0
KIRREL2	1.474743297	3.902088243
KIRREL3	2.272244485	4.495216731
STK17B	1.103569429	9.009457196
STK17A	3.240013913	4.488220843
ZC3H11A	17.60908874	22.64411043
IAH1	0.020080111	0.294263165
EFR3B	0	0.033756
CYB5R4	0.08027597	0.098033411
CYB5R3	5.997828829	6.086947153
CYB5R2	2.761202557	5.392881153
CYB5R1	14.96060893	22.64620987
SECTM1	7.922171009	4.035375092
TGFBR3	0.220667849	0.481472127
SRMS	1.626788273	1.842481982
CCDC103	101.4031595	35.34975401
MLLT10	0.51657481	4.382703677
MLLT11	11.50212383	14.65900246
BCAR4	1.789061545	4.414603003
BCAR1	34.69082155	31.7046003
BCAR3	0.010277455	0.539687773
